Date,"('SP500', '^GSPC')",Interest_Rate,Advertising_Spending,GDP_Growth,User_Growth
2022-11-04,3770.550048828125,3.78,3535.508927754124,3.4,1582572.541855312
2022-11-05,3770.550048828125,3.78,4523.409348359732,3.4,2608530.6959900716
2022-11-06,3770.550048828125,3.78,2292.250738781589,3.4,2872468.738663152
2022-11-07,3806.800048828125,3.78,3744.3402478503995,3.4,1450641.2692399067
2022-11-08,3828.110107421875,3.78,3768.426857283317,3.4,2622492.146463899
2022-11-09,3748.570068359375,3.78,1171.5958612093584,3.4,1275155.2799738902
2022-11-10,3956.3701171875,3.78,1497.4361414375398,3.4,2480885.394179886
2022-11-11,3992.929931640625,3.78,4372.52880242703,3.4,2529703.9103138736
2022-11-12,3992.929931640625,3.78,1200.5789920765628,3.4,1674098.1300631128
2022-11-13,3992.929931640625,3.78,1478.9537318119917,3.4,1080913.771411564
2022-11-14,3957.25,3.78,4367.087586125643,3.4,1395461.3470568974
2022-11-15,3991.72998046875,3.78,1522.4683589443266,3.4,2255341.4748044377
2022-11-16,3958.7900390625,3.78,2813.86695723381,3.4,1848005.7421066985
2022-11-17,3946.56005859375,3.78,4516.25851515254,3.4,1824759.6205917126
2022-11-18,3965.340087890625,3.78,1125.5304733125456,3.4,2205672.8061516085
2022-11-19,3965.340087890625,3.78,1215.0909557243738,3.4,2395059.8040067153
2022-11-20,3965.340087890625,3.78,1783.6882192612934,3.4,2639292.9384247577
2022-11-21,3949.93994140625,3.78,3832.7799657779287,3.4,1096585.2407005616
2022-11-22,4003.580078125,3.78,1171.9321493510497,3.4,1028628.0605293327
2022-11-23,4027.260009765625,3.78,2198.015379796867,3.4,2292992.0787251703
2022-11-24,4027.260009765625,3.78,2626.0663431949993,3.4,1510764.188055199
2022-11-25,4026.1201171875,3.78,4875.119902591893,3.4,1842416.321721819
2022-11-26,4026.1201171875,3.78,3472.8897716712204,3.4,2368579.604336826
2022-11-27,4026.1201171875,3.78,4910.387860969103,3.4,1257105.4278320596
2022-11-28,3963.93994140625,3.78,4396.02105287628,3.4,2625670.699790734
2022-11-29,3957.6298828125,3.78,4255.011197131681,3.4,2880925.230036243
2022-11-30,4080.110107421875,3.78,2345.420959001024,3.4,1855817.98216575
2022-12-01,4076.570068359375,4.1,4098.331218413457,3.4,2629730.8593680155
2022-12-02,4071.699951171875,4.1,2458.648878215653,3.4,1727696.5066350233
2022-12-03,4071.699951171875,4.1,3099.658562445762,3.4,1608775.4290373563
2022-12-04,4071.699951171875,4.1,4359.475347688365,3.4,2824303.9511148287
2022-12-05,3998.840087890625,4.1,3088.888199115061,3.4,1102287.4138291734
2022-12-06,3941.260009765625,4.1,4425.199411049054,3.4,2165870.132393723
2022-12-07,3933.919921875,4.1,1513.8908011254402,3.4,2846886.283140742
2022-12-08,3963.510009765625,4.1,2297.667696980485,3.4,1877646.8987093917
2022-12-09,3934.3798828125,4.1,4887.133775266358,3.4,1866700.640758067
2022-12-10,3934.3798828125,4.1,1248.539516879414,3.4,2420197.926954667
2022-12-11,3934.3798828125,4.1,2653.695997594033,3.4,2942596.660361767
2022-12-12,3990.56005859375,4.1,1642.6374628786507,3.4,2653098.374792846
2022-12-13,4019.64990234375,4.1,3198.5267321753777,3.4,1524170.1996906507
2022-12-14,3995.320068359375,4.1,4859.930161395696,3.4,2840150.83176223
2022-12-15,3895.75,4.1,1059.0746732991167,3.4,1354753.9119744152
2022-12-16,3852.360107421875,4.1,3334.2641074215217,3.4,1248231.4363429719
2022-12-17,3852.360107421875,4.1,4408.2519482947555,3.4,1458534.801092233
2022-12-18,3852.360107421875,4.1,4110.145519188305,3.4,1359633.0290022236
2022-12-19,3817.659912109375,4.1,1353.865234746746,3.4,1422093.3546040275
2022-12-20,3821.6201171875,4.1,3277.3115471977867,3.4,1294870.803761079
2022-12-21,3878.43994140625,4.1,2835.43008035281,3.4,1245898.3699969829
2022-12-22,3822.389892578125,4.1,2513.3949760370388,3.4,1902768.5960543954
2022-12-23,3844.820068359375,4.1,3358.2766348216855,3.4,1132712.5439493184
2022-12-24,3844.820068359375,4.1,1124.0305430938556,3.4,1456043.3027411583
2022-12-25,3844.820068359375,4.1,3096.5303709005425,3.4,2961760.9370030575
2022-12-26,3844.820068359375,4.1,2433.0587419151643,3.4,2600379.1909547984
2022-12-27,3829.25,4.1,1369.9583614606388,3.4,1055849.3311686015
2022-12-28,3783.219970703125,4.1,2140.8941782528395,3.4,1446815.3501082119
2022-12-29,3849.280029296875,4.1,1250.2751871668715,3.4,1893894.3824534637
2022-12-30,3839.5,4.1,3983.295293847986,3.4,1571236.695499177
2022-12-31,3839.5,4.1,3182.4522606388728,3.4,2893612.4354221793
2023-01-01,3839.5,4.33,4400.161557989931,2.8,1117790.1135861357
2023-01-02,3839.5,4.33,3843.560387806558,2.8,1966156.379653694
2023-01-03,3824.139892578125,4.33,4065.570236376327,2.8,2473578.4338620505
2023-01-04,3852.969970703125,4.33,1205.7576990481627,2.8,1426796.7810615287
2023-01-05,3808.10009765625,4.33,3568.264655453667,2.8,1036119.8692517624
2023-01-06,3895.080078125,4.33,2158.132605046916,2.8,1747560.2009996264
2023-01-07,3895.080078125,4.33,3695.48100845577,2.8,2290671.141874128
2023-01-08,3895.080078125,4.33,4507.333241983435,2.8,2054075.3620539084
2023-01-09,3892.090087890625,4.33,3975.968692769692,2.8,1600805.585762801
2023-01-10,3919.25,4.33,1099.566735214624,2.8,2689278.2024485026
2023-01-11,3969.610107421875,4.33,1862.7044169094097,2.8,1169717.9875716397
2023-01-12,3983.169921875,4.33,3201.974102470385,2.8,2554462.379902266
2023-01-13,3999.090087890625,4.33,4392.818487385929,2.8,2099494.442196277
2023-01-14,3999.090087890625,4.33,1539.0762877522598,2.8,2398955.4111667224
2023-01-15,3999.090087890625,4.33,3608.0929019326563,2.8,1917316.400842835
2023-01-16,3999.090087890625,4.33,2534.900703689871,2.8,2860269.2595581366
2023-01-17,3990.969970703125,4.33,3587.511564477615,2.8,1115559.6196738458
2023-01-18,3928.860107421875,4.33,3037.5172440912474,2.8,2606457.817164719
2023-01-19,3898.85009765625,4.33,1734.9601592173021,2.8,2935006.8428820423
2023-01-20,3972.610107421875,4.33,4991.476119381077,2.8,1311557.7402332565
2023-01-21,3972.610107421875,4.33,1918.3441277056836,2.8,1376300.684271216
2023-01-22,3972.610107421875,4.33,2044.6998812323623,2.8,1826835.8071625726
2023-01-23,4019.81005859375,4.33,1951.198217904695,2.8,1574974.1192007556
2023-01-24,4016.949951171875,4.33,2433.2898922395143,2.8,2578492.2278210106
2023-01-25,4016.219970703125,4.33,3321.370188686838,2.8,1489031.124326197
2023-01-26,4060.429931640625,4.33,4144.685141833852,2.8,1789459.7381095984
2023-01-27,4070.56005859375,4.33,3385.6036399128757,2.8,1772437.6206716455
2023-01-28,4070.56005859375,4.33,1844.0822021932504,2.8,1052471.686776323
2023-01-29,4070.56005859375,4.33,3310.5583889438303,2.8,2056318.2689397924
2023-01-30,4017.77001953125,4.33,1550.2279290626243,2.8,2767433.531535928
2023-01-31,4076.60009765625,4.33,3462.912575264289,2.8,2593023.332948886
2023-02-01,4119.2099609375,4.57,3498.176639784531,2.8,2004080.3359199339
2023-02-02,4179.759765625,4.57,1657.6298255416573,2.8,1470781.681569244
2023-02-03,4136.47998046875,4.57,2667.706666463485,2.8,2594091.133316241
2023-02-04,4136.47998046875,4.57,1759.033145897959,2.8,2189900.801947959
2023-02-05,4136.47998046875,4.57,2826.351678847494,2.8,1097748.0937396323
2023-02-06,4111.080078125,4.57,4272.137238996509,2.8,1709907.7901122547
2023-02-07,4164.0,4.57,1272.1571114985804,2.8,2979648.5133602377
2023-02-08,4117.85986328125,4.57,3221.602026645582,2.8,1814501.9342171187
2023-02-09,4081.5,4.57,1891.3263871122049,2.8,1026832.0943460006
2023-02-10,4090.4599609375,4.57,1902.6425698074331,2.8,2066159.3153078088
2023-02-11,4090.4599609375,4.57,4934.050326429755,2.8,2223684.406460358
2023-02-12,4090.4599609375,4.57,4313.54642939453,2.8,1758744.6630919958
2023-02-13,4137.2900390625,4.57,2706.148306361337,2.8,2982866.2184243607
2023-02-14,4136.1298828125,4.57,2770.719838807341,2.8,2987940.504050007
2023-02-15,4147.60009765625,4.57,3899.1459613109714,2.8,2339257.548597782
2023-02-16,4090.409912109375,4.57,2302.014611942826,2.8,1372189.697901285
2023-02-17,4079.090087890625,4.57,4670.631582377026,2.8,2859083.9374015974
2023-02-18,4079.090087890625,4.57,1736.6573131216473,2.8,1921797.5262089458
2023-02-19,4079.090087890625,4.57,2341.6516657065777,2.8,1867518.6216253992
2023-02-20,4079.090087890625,4.57,4578.291326500499,2.8,1245213.3991678383
2023-02-21,3997.340087890625,4.57,2525.394619177516,2.8,1722757.9721930558
2023-02-22,3991.050048828125,4.57,2620.5817073575035,2.8,2126254.6494185976
2023-02-23,4012.320068359375,4.57,3128.314785993602,2.8,1879598.4897731617
2023-02-24,3970.0400390625,4.57,3984.3660896890597,2.8,1261519.5334275002
2023-02-25,3970.0400390625,4.57,3242.205330569906,2.8,2574971.4488054602
2023-02-26,3970.0400390625,4.57,4716.012039049976,2.8,1001462.9872422977
2023-02-27,3982.239990234375,4.57,3862.01409821061,2.8,1504553.2598502592
2023-02-28,3970.14990234375,4.57,1963.3703601061723,2.8,1144035.407698188
2023-03-01,3951.389892578125,4.65,1993.6595835302041,2.8,2659987.4201875157
2023-03-02,3981.35009765625,4.65,4493.861593979354,2.8,1492531.4684033492
2023-03-03,4045.639892578125,4.65,3223.893112606652,2.8,1485562.7964739245
2023-03-04,4045.639892578125,4.65,1453.727860285834,2.8,2425032.2198005253
2023-03-05,4045.639892578125,4.65,4685.606754331265,2.8,1315945.8956686151
2023-03-06,4048.419921875,4.65,1906.3238964969983,2.8,1083046.583867786
2023-03-07,3986.3701171875,4.65,3142.326679101035,2.8,1704505.7291955503
2023-03-08,3992.010009765625,4.65,4263.155056047886,2.8,2214572.0218752595
2023-03-09,3918.320068359375,4.65,1152.6204991663135,2.8,1244133.7319192595
2023-03-10,3861.590087890625,4.65,3048.3851600334287,2.8,1162210.750695056
2023-03-11,3861.590087890625,4.65,4949.449142453912,2.8,1711410.5542935973
2023-03-12,3861.590087890625,4.65,2307.964615689116,2.8,1898351.2238725843
2023-03-13,3855.760009765625,4.65,1672.4363292910004,2.8,1335648.4539087773
2023-03-14,3919.2900390625,4.65,2924.5101755613473,2.8,1203580.614159417
2023-03-15,3891.929931640625,4.65,1894.8250118827086,2.8,2974524.9716192186
2023-03-16,3960.280029296875,4.65,3116.616635680716,2.8,2254055.6694326065
2023-03-17,3916.639892578125,4.65,4939.61666372611,2.8,1455686.3380533205
2023-03-18,3916.639892578125,4.65,2809.3040794861977,2.8,1340293.5305437583
2023-03-19,3916.639892578125,4.65,1023.6629591389121,2.8,1708073.728982504
2023-03-20,3951.570068359375,4.65,2100.768060647399,2.8,2537745.201137726
2023-03-21,4002.8701171875,4.65,1748.2086587868407,2.8,1483523.60495412
2023-03-22,3936.969970703125,4.65,1834.9021317097572,2.8,1715919.4264485608
2023-03-23,3948.719970703125,4.65,3641.995590108835,2.8,2078626.0249074833
2023-03-24,3970.989990234375,4.65,4721.380073960991,2.8,1155504.5213079662
2023-03-25,3970.989990234375,4.65,4830.98938435584,2.8,2324271.50681178
2023-03-26,3970.989990234375,4.65,4307.892988987209,2.8,2313536.7930627447
2023-03-27,3977.530029296875,4.65,4037.815279466255,2.8,2789679.08488361
2023-03-28,3971.27001953125,4.65,2409.695473498845,2.8,2592847.6816434134
2023-03-29,4027.81005859375,4.65,4088.487807228531,2.8,2913225.426432682
2023-03-30,4050.830078125,4.65,4180.0902825270405,2.8,1711276.2096049786
2023-03-31,4109.31005859375,4.65,4321.093084819925,2.8,1947805.4512581688
2023-04-01,4109.31005859375,4.83,4578.923874119831,2.4,1549572.6141846962
2023-04-02,4109.31005859375,4.83,1138.766578041993,2.4,2606079.3076073267
2023-04-03,4124.509765625,4.83,1877.3480308209391,2.4,2908745.8830073047
2023-04-04,4100.60009765625,4.83,2612.75266569483,2.4,1169955.7986728002
2023-04-05,4090.3798828125,4.83,1703.681696232565,2.4,1838902.13847519
2023-04-06,4105.02001953125,4.83,4882.543919658817,2.4,2633144.3385677338
2023-04-07,4105.02001953125,4.83,4583.887289398899,2.4,2849076.855698752
2023-04-08,4105.02001953125,4.83,3626.156068870108,2.4,2474302.160506314
2023-04-09,4105.02001953125,4.83,1500.7272561565087,2.4,2216565.9615324605
2023-04-10,4109.10986328125,4.83,3946.5790142907226,2.4,2647605.605326816
2023-04-11,4108.93994140625,4.83,3512.0107738392558,2.4,2951371.0518450206
2023-04-12,4091.949951171875,4.83,2951.4899364530947,2.4,1228890.171921349
2023-04-13,4146.22021484375,4.83,2963.3966904276103,2.4,2472032.8755091075
2023-04-14,4137.64013671875,4.83,4994.926173755562,2.4,2137039.5060603884
2023-04-15,4137.64013671875,4.83,3183.3367730005352,2.4,1907495.0033773696
2023-04-16,4137.64013671875,4.83,3498.949540544171,2.4,2819707.3396356776
2023-04-17,4151.31982421875,4.83,3939.6955361643463,2.4,2886289.5758742304
2023-04-18,4154.8701171875,4.83,1022.9088718053845,2.4,1943991.3200135813
2023-04-19,4154.52001953125,4.83,3301.325442083967,2.4,2824557.502130279
2023-04-20,4129.7900390625,4.83,4840.8837648217395,2.4,1007710.7920223189
2023-04-21,4133.52001953125,4.83,2570.7810071892864,2.4,1408042.5394123872
2023-04-22,4133.52001953125,4.83,4288.403667937616,2.4,1649477.4225896525
2023-04-23,4133.52001953125,4.83,1452.1015603325882,2.4,2282542.7980974857
2023-04-24,4137.0400390625,4.83,1423.0118485524588,2.4,2761372.2529247394
2023-04-25,4071.6298828125,4.83,2240.6447503845516,2.4,2026643.0615318106
2023-04-26,4055.989990234375,4.83,2286.404519418921,2.4,2124023.3618892734
2023-04-27,4135.35009765625,4.83,4073.4338150967187,2.4,2339307.1203564443
2023-04-28,4169.47998046875,4.83,4899.020519611415,2.4,2553680.38831327
2023-04-29,4169.47998046875,4.83,3947.567427113704,2.4,1137663.267659453
2023-04-30,4169.47998046875,4.83,4305.1037783546435,2.4,2641410.220040707
2023-05-01,4167.8701171875,5.06,2418.2833377841353,2.4,1214922.746849998
2023-05-02,4119.580078125,5.06,1155.759863385175,2.4,2875601.40186473
2023-05-03,4090.75,5.06,3805.90442051295,2.4,1067013.7151828697
2023-05-04,4061.219970703125,5.06,2949.4808180866776,2.4,1534276.9593209184
2023-05-05,4136.25,5.06,3808.008576084662,2.4,2947503.070840976
2023-05-06,4136.25,5.06,3203.8505634733037,2.4,2408958.692846367
2023-05-07,4136.25,5.06,2455.368359685748,2.4,2313728.5315829804
2023-05-08,4138.1201171875,5.06,2647.2265774046223,2.4,1188175.4283225064
2023-05-09,4119.169921875,5.06,2914.0712753125417,2.4,1429709.2708096032
2023-05-10,4137.64013671875,5.06,2131.080225304827,2.4,1099739.6535896114
2023-05-11,4130.6201171875,5.06,4147.554750727424,2.4,2280536.652395492
2023-05-12,4124.080078125,5.06,3763.8788342102735,2.4,2569917.8005857877
2023-05-13,4124.080078125,5.06,1357.570833021312,2.4,2264915.042404136
2023-05-14,4124.080078125,5.06,2705.6546971026655,2.4,2932443.8240625625
2023-05-15,4136.27978515625,5.06,4275.10762357854,2.4,2639975.800255388
2023-05-16,4109.89990234375,5.06,2682.9616599444557,2.4,1816592.7778548338
2023-05-17,4158.77001953125,5.06,2747.503113849902,2.4,1963807.5984508311
2023-05-18,4198.0498046875,5.06,3775.2235035991935,2.4,2374397.5629457873
2023-05-19,4191.97998046875,5.06,1231.456352307899,2.4,2480147.034360547
2023-05-20,4191.97998046875,5.06,3776.1057621107293,2.4,1251781.984524803
2023-05-21,4191.97998046875,5.06,3724.0530594231964,2.4,2400678.061464899
2023-05-22,4192.6298828125,5.06,4395.292076627486,2.4,1355125.0477801478
2023-05-23,4145.580078125,5.06,1362.2976077919286,2.4,1934217.3742496674
2023-05-24,4115.240234375,5.06,1218.8039383817631,2.4,1180634.085537694
2023-05-25,4151.27978515625,5.06,1654.1415528067087,2.4,2858513.5535236
2023-05-26,4205.4501953125,5.06,4235.860904131066,2.4,1371852.010324574
2023-05-27,4205.4501953125,5.06,2737.7004724369353,2.4,2120192.893264306
2023-05-28,4205.4501953125,5.06,3338.290352803981,2.4,2790930.4344234387
2023-05-29,4205.4501953125,5.06,1664.4622826673449,2.4,1759314.1809568848
2023-05-30,4205.52001953125,5.06,4187.042451588432,2.4,2979665.795390945
2023-05-31,4179.830078125,5.06,4876.7311018462215,2.4,2549183.3150797887
2023-06-01,4221.02001953125,5.08,2227.1076100800974,2.4,2645658.7366331443
2023-06-02,4282.3701171875,5.08,3671.6884171085785,2.4,1455498.476849592
2023-06-03,4282.3701171875,5.08,1479.194736719319,2.4,1284779.8354831848
2023-06-04,4282.3701171875,5.08,2927.0767315784983,2.4,1873756.7122651087
2023-06-05,4273.7900390625,5.08,3909.424781131136,2.4,1698091.248459194
2023-06-06,4283.85009765625,5.08,3102.817875530257,2.4,2946498.419073653
2023-06-07,4267.52001953125,5.08,4861.603764095736,2.4,1613163.190288125
2023-06-08,4293.93017578125,5.08,1213.5358304821561,2.4,1836632.5192000233
2023-06-09,4298.85986328125,5.08,1367.9843384337066,2.4,2935496.6855349597
2023-06-10,4298.85986328125,5.08,4183.015304706194,2.4,2189455.817868872
2023-06-11,4298.85986328125,5.08,4468.532869148515,2.4,1561736.6504743437
2023-06-12,4338.93017578125,5.08,3905.5624439871863,2.4,2339536.9856242416
2023-06-13,4369.009765625,5.08,4325.346852873856,2.4,2599069.3212741837
2023-06-14,4372.58984375,5.08,3514.8155598366698,2.4,2788697.3455054285
2023-06-15,4425.83984375,5.08,2258.410251742395,2.4,1994267.8753258034
2023-06-16,4409.58984375,5.08,2314.905725926625,2.4,2903992.6946209446
2023-06-17,4409.58984375,5.08,2365.1239644710377,2.4,2669128.012038118
2023-06-18,4409.58984375,5.08,3699.045296190851,2.4,2755369.9303272236
2023-06-19,4409.58984375,5.08,2074.5781558312633,2.4,2547296.3478809986
2023-06-20,4388.7099609375,5.08,3229.8923581066324,2.4,2227080.380027122
2023-06-21,4365.68994140625,5.08,2030.9452554556176,2.4,1757882.3371203556
2023-06-22,4381.89013671875,5.08,4728.21796366153,2.4,2255416.2851958442
2023-06-23,4348.330078125,5.08,3933.25879099584,2.4,2763162.7527180137
2023-06-24,4348.330078125,5.08,2696.2885579538915,2.4,2817261.7956190715
2023-06-25,4348.330078125,5.08,1159.5302449806125,2.4,2044681.2156590358
2023-06-26,4328.81982421875,5.08,2736.492054580528,2.4,1521577.6399206738
2023-06-27,4378.41015625,5.08,1538.6336230735233,2.4,1601215.8196008846
2023-06-28,4376.85986328125,5.08,1009.3006945729712,2.4,1607514.956014708
2023-06-29,4396.43994140625,5.08,2490.7471568556866,2.4,2779221.252242364
2023-06-30,4450.3798828125,5.08,1770.5925024228623,2.4,2618598.5321107674
2023-07-01,4450.3798828125,5.12,4360.523013605697,4.4,1140002.2379440751
2023-07-02,4450.3798828125,5.12,4427.531055411191,4.4,2685606.2857253673
2023-07-03,4455.58984375,5.12,2702.113586077984,4.4,2399990.669666092
2023-07-04,4455.58984375,5.12,1699.8215526637223,4.4,2753212.936354648
2023-07-05,4446.81982421875,5.12,4500.532484845502,4.4,1827629.9669011687
2023-07-06,4411.58984375,5.12,4253.911747763931,4.4,1238366.5198651452
2023-07-07,4398.9501953125,5.12,3659.23776986748,4.4,2243481.896947305
2023-07-08,4398.9501953125,5.12,3682.393432582745,4.4,1411145.1771903906
2023-07-09,4398.9501953125,5.12,3988.4544150985375,4.4,1064674.7034555846
2023-07-10,4409.52978515625,5.12,1260.6639141491987,4.4,1874939.9116187582
2023-07-11,4439.259765625,5.12,3891.544963210414,4.4,2140098.140656286
2023-07-12,4472.16015625,5.12,1993.7713439990102,4.4,1381159.016687396
2023-07-13,4510.0400390625,5.12,2228.112512530377,4.4,2180412.518094509
2023-07-14,4505.419921875,5.12,3486.8308611469056,4.4,2553484.805442467
2023-07-15,4505.419921875,5.12,2350.34053665145,4.4,2878060.396503078
2023-07-16,4505.419921875,5.12,3639.2835312517377,4.4,1002898.3109491034
2023-07-17,4522.7900390625,5.12,3882.959562138002,4.4,2570989.034149443
2023-07-18,4554.97998046875,5.12,4419.361320227701,4.4,1628858.6575865203
2023-07-19,4565.72021484375,5.12,4233.072470956596,4.4,1408321.9766540914
2023-07-20,4534.8701171875,5.12,3712.414626149866,4.4,2751987.8916243603
2023-07-21,4536.33984375,5.12,2360.0186208907508,4.4,2305399.789064952
2023-07-22,4536.33984375,5.12,3599.9729868532977,4.4,1428173.6957938492
2023-07-23,4536.33984375,5.12,1852.7449553837814,4.4,1407701.379339262
2023-07-24,4554.64013671875,5.12,2730.0278939365735,4.4,2298444.4768300783
2023-07-25,4567.4599609375,5.12,2499.1036410435026,4.4,2839634.7933056206
2023-07-26,4566.75,5.12,1374.2423061565323,4.4,2947400.105441398
2023-07-27,4537.41015625,5.12,1529.8979700044617,4.4,2110241.9778459836
2023-07-28,4582.22998046875,5.12,3749.7025067135155,4.4,1771544.6534940545
2023-07-29,4582.22998046875,5.12,4950.871934764578,4.4,1722059.4451495698
2023-07-30,4582.22998046875,5.12,4202.1980641011005,4.4,2294180.132120088
2023-07-31,4588.9599609375,5.12,1920.2804660572556,4.4,2090570.8060231549
2023-08-01,4576.72998046875,5.33,2944.5027720358325,4.4,2384028.080060563
2023-08-02,4513.39013671875,5.33,4921.326064959136,4.4,2983714.0444487534
2023-08-03,4501.89013671875,5.33,1717.5335587142797,4.4,1131861.4409850212
2023-08-04,4478.02978515625,5.33,3900.216746485195,4.4,2961190.9463702943
2023-08-05,4478.02978515625,5.33,4760.6954921185015,4.4,1261700.7931430046
2023-08-06,4478.02978515625,5.33,1187.8177414371164,4.4,1718286.6314239525
2023-08-07,4518.43994140625,5.33,1798.6405071253134,4.4,1611204.6479701884
2023-08-08,4499.3798828125,5.33,2385.954983606034,4.4,2074007.9951600486
2023-08-09,4467.7099609375,5.33,1515.9015205383364,4.4,2875130.7556367256
2023-08-10,4468.830078125,5.33,2032.819770636712,4.4,2384133.14426916
2023-08-11,4464.0498046875,5.33,2239.7847958213615,4.4,1799584.261374115
2023-08-12,4464.0498046875,5.33,1190.566019652513,4.4,2240895.7391234254
2023-08-13,4464.0498046875,5.33,3407.624298814185,4.4,1771821.4204606684
2023-08-14,4489.72021484375,5.33,4771.87359524712,4.4,2434698.306677342
2023-08-15,4437.85986328125,5.33,4393.606675922658,4.4,2362390.723110822
2023-08-16,4404.330078125,5.33,3874.0845313833206,4.4,1044021.8742622532
2023-08-17,4370.35986328125,5.33,4900.435745349654,4.4,1903010.2430382562
2023-08-18,4369.7099609375,5.33,2906.8179571068003,4.4,2723747.776369037
2023-08-19,4369.7099609375,5.33,4076.1332620314406,4.4,1071265.1551477676
2023-08-20,4369.7099609375,5.33,2018.350667766072,4.4,2673883.0908079357
2023-08-21,4399.77001953125,5.33,3799.9405063603813,4.4,1426618.8188231054
2023-08-22,4387.5498046875,5.33,2030.7490357673244,4.4,1203477.0809069169
2023-08-23,4436.009765625,5.33,2742.6179202045605,4.4,2003099.2911173846
2023-08-24,4376.31005859375,5.33,1225.0350685059575,4.4,1868531.93496886
2023-08-25,4405.7099609375,5.33,3337.0723039547875,4.4,1139443.8088791585
2023-08-26,4405.7099609375,5.33,2595.191372775121,4.4,1922744.9305473221
2023-08-27,4405.7099609375,5.33,1927.585449056922,4.4,2977922.2770808954
2023-08-28,4433.31005859375,5.33,3264.078113461662,4.4,1399700.9074423404
2023-08-29,4497.6298828125,5.33,4180.979554345781,4.4,1474641.0640950273
2023-08-30,4514.8701171875,5.33,3434.0245210668286,4.4,1838875.7079184358
2023-08-31,4507.66015625,5.33,4484.115585481699,4.4,2278851.4887801493
2023-09-01,4515.77001953125,5.33,2795.567324758757,4.4,2886520.052364811
2023-09-02,4515.77001953125,5.33,1894.6184062920609,4.4,2312774.5293104867
2023-09-03,4515.77001953125,5.33,1093.6511335771102,4.4,2099282.0835942365
2023-09-04,4515.77001953125,5.33,3256.8413471649023,4.4,1555490.0690158035
2023-09-05,4496.830078125,5.33,4282.493024747082,4.4,1373075.4338030522
2023-09-06,4465.47998046875,5.33,2954.4231629748283,4.4,2094854.0461888958
2023-09-07,4451.14013671875,5.33,3412.9977214923297,4.4,2491625.380638239
2023-09-08,4457.490234375,5.33,4957.540891069457,4.4,1554261.5726718232
2023-09-09,4457.490234375,5.33,4911.184263591372,4.4,2649186.833562942
2023-09-10,4457.490234375,5.33,2788.5331402841907,4.4,1807603.5616666765
2023-09-11,4487.4599609375,5.33,1958.4460409161416,4.4,1663013.1691616888
2023-09-12,4461.89990234375,5.33,1468.909479085168,4.4,2968031.604163955
2023-09-13,4467.43994140625,5.33,4881.986605094915,4.4,1129713.4951847445
2023-09-14,4505.10009765625,5.33,4941.328985002012,4.4,1395639.440263865
2023-09-15,4450.31982421875,5.33,4976.809757096302,4.4,2287928.085660604
2023-09-16,4450.31982421875,5.33,2736.227287168505,4.4,1535267.4284553607
2023-09-17,4450.31982421875,5.33,3714.804667224132,4.4,1264463.2741777087
2023-09-18,4453.52978515625,5.33,1774.6863511680745,4.4,1813448.0917775712
2023-09-19,4443.9501953125,5.33,3833.1563441549974,4.4,2362059.4234464
2023-09-20,4402.2001953125,5.33,1350.6484837252283,4.4,2980766.238573157
2023-09-21,4330.0,5.33,4743.339479894953,4.4,1395846.5667370274
2023-09-22,4320.06005859375,5.33,3870.308492466171,4.4,1534659.9254562978
2023-09-23,4320.06005859375,5.33,4121.714301170472,4.4,2627644.8997318167
2023-09-24,4320.06005859375,5.33,4862.286704230582,4.4,2095497.2795339292
2023-09-25,4337.43994140625,5.33,1045.1173509480104,4.4,1336449.0622120884
2023-09-26,4273.52978515625,5.33,2057.3658091246316,4.4,1771083.7604895073
2023-09-27,4274.509765625,5.33,2110.0700203594015,4.4,1437049.0711852876
2023-09-28,4299.7001953125,5.33,1808.8432840732044,4.4,2243248.964459941
2023-09-29,4288.0498046875,5.33,3379.5645540587493,4.4,1905254.5015884917
2023-09-30,4288.0498046875,5.33,3897.581132791522,4.4,1556145.3939705957
2023-10-01,4288.0498046875,5.33,2693.8565986119797,3.2,1643569.0368949256
2023-10-02,4288.39013671875,5.33,3415.3423808723837,3.2,2172577.446016938
2023-10-03,4229.4501953125,5.33,1302.228446683589,3.2,2087422.6623140727
2023-10-04,4263.75,5.33,4410.69867924125,3.2,1768179.5276619077
2023-10-05,4258.18994140625,5.33,2398.740341879362,3.2,1635957.2797577733
2023-10-06,4308.5,5.33,1562.1448059264287,3.2,2924988.7375162607
2023-10-07,4308.5,5.33,4197.8445579273775,3.2,2371062.0218099696
2023-10-08,4308.5,5.33,3850.029245407965,3.2,2861357.199067916
2023-10-09,4335.66015625,5.33,2770.097579896209,3.2,1475887.8904399378
2023-10-10,4358.240234375,5.33,3040.0373553779773,3.2,2572838.7906079795
2023-10-11,4376.9501953125,5.33,3903.9196072344134,3.2,1606127.8108251025
2023-10-12,4349.60986328125,5.33,2450.550974772191,3.2,2092082.839849213
2023-10-13,4327.77978515625,5.33,4409.435190967863,3.2,1405487.6572529613
2023-10-14,4327.77978515625,5.33,4475.607872083208,3.2,1211887.2426749284
2023-10-15,4327.77978515625,5.33,2141.419838665855,3.2,1909742.38435846
2023-10-16,4373.6298828125,5.33,2131.9446440685183,3.2,2571280.372741914
2023-10-17,4373.2001953125,5.33,2487.25586511814,3.2,2818747.798248609
2023-10-18,4314.60009765625,5.33,3417.912623081326,3.2,1863995.2649151608
2023-10-19,4278.0,5.33,1916.8401105357184,3.2,1184065.1920275153
